start_ms,end_ms,error
8849.22588,8851.793609999999,59.253872539405386
8849.308710000001,8851.87644,43.54021820531625
8849.391539999999,8851.95927,61.843704926397294
8849.47437,8852.042099999999,45.72574621643902
8849.5572,8852.12493,55.167928411919505
8849.640029999999,8852.20776,45.36771034054738
8849.72286,8852.29059,61.29243853056458
8849.80569,8852.37342,46.054836671104674
8849.88852,8852.45625,55.337852941959014
8849.97135,8852.53908,45.4614538346893
8850.05418,8852.62191,61.58853645010452
8850.13701,8852.704740000001,46.334179931484364
8850.21984,8852.78757,55.31990369808827
8850.30267,8852.8704,45.43620168342027
8850.3855,8852.953230000001,61.51037340676174
8850.46833,8853.03606,46.31107224980222
8850.55116,8853.11889,55.48768913674847
8850.63399,8853.201720000001,45.64557509103598
8850.71682,8853.28455,61.56945115469228
8850.79965,8853.367380000002,46.448249302457754
8850.88248,8853.45021,55.49678908863583
8850.965310000001,8853.533039999998,45.76099027198898
8851.04814,8853.61587,65.34052894032905
8851.13097,8853.698699999999,49.163916117882884
8851.213800000001,8853.78153,64.11101819448365
8851.29663,8853.86436,40.401523696506516
8851.37946,8853.947189999999,34.344306221263004
8851.46229,8854.03002,9.705375331490714
8851.545119999999,8854.11285,11.459340231458789
8851.62795,8854.195679999999,5.711702028216186
8851.71078,8854.27851,5.454412854254948
8852.704740000001,8855.27247,6.800193914156894
8852.78757,8855.355300000001,9.23124846892375
8852.8704,8855.43813,12.644697840425737
8852.953230000001,8855.520960000002,10.753511620192286
8853.03606,8855.60379,16.277054806731908
8853.11889,8855.686619999999,13.433038203149477
8853.201720000001,8855.76945,11.697330818095066
8853.28455,8855.85228,12.585251993552175
8853.367380000002,8855.935109999999,15.412187075655805
8853.45021,8856.01794,13.428317705006979
8853.533039999998,8856.10077,13.11287217439649
8853.61587,8856.1836,13.5448803930279
8853.698699999999,8856.26643,17.16285839279879
8853.78153,8856.349259999999,13.75067454009857
8853.86436,8856.43209,13.273963769731067
8853.947189999999,8856.51492,13.924594312698266
